contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1 max=.95  ,1Gram Step 2Max 0.95,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
6,XENETIC BIOSCIENCES PLC,1534525,10-K/A,2/18/2015,https://www.sec.gov/Archives/edgar/data/1534525/000101968715000656/xenetic_10ka-ex1015.htm,,Y,Y,Y,5,Baxter Healthcare SA,,,1997,-9.02,34.01,346,671,2,3,3,4,137,331,39,58,4,10,0,0,20,53,69,3,0.04,16,0.01,0.47,25,24,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0.00075634,0.000311785,0.001304267,0.000293064,0.001384596,0,0.002738268,0.001029867
7,XENETIC BIOSCIENCES PLC,1534525,10-K/A,2/18/2015,https://www.sec.gov/Archives/edgar/data/1534525/000101968715000656/xenetic_10ka-ex1018.htm,,Y,Y,,,"	SynBio LLC",,,9503,13.62,24.1,1717,2876,7,14,11,27,610,1258,54,104,1,1,2,4,103,186,435,39,0.09,45,0.07,0.42,97,199,0,0,0,0,0,60,24,0,0,0,0,0,0,0,0,0,0,0.013242161,0.002772461,0.016599275,0.004742466,0.008335274,0.005926674,0.00889927,0.011577751
8,XENETIC BIOSCIENCES PLC,1534525,10-K/A,2/18/2015,https://www.sec.gov/Archives/edgar/data/1534525/000101968715000656/xenetic_10ka-ex1021.htm,,Y,Y,,,Serum Institute of India Limited,,,14377,-55.34,47.81,2294,4278,7,23,15,22,849,1952,79,138,14,35,11,24,178,379,367,38,0.1,114,0.08,0.43,178,283,0,0,0,2,0,85,17,0,0,0,0,0,0,0,0,0,0,0.009504629,0.005999471,0.01424514,0.005515545,0.00824526,0.007343928,0.007303744,0.010860058
1,XENETIC BIOSCIENCES PLC,1534525,10-K,3/30/2018,https://www.sec.gov/Archives/edgar/data/1534525/000168316818000831/xenetic_10k-ex1046.htm,,Y,Y,,,Baxalta Incorporated,,,1745,25.16,18.17,293,566,1,3,1,2,104,226,61,92,0,0,4,15,21,55,94,14,0.15,12,0.05,0.39,24,33,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,CLOUDERA INC,1535379,10-K,4/4/2018,https://www.sec.gov/Archives/edgar/data/1535379/000162828018004005/q4-1810kexhibit1017.htm,,Y,Y,Y,1,Intel Corporation,,,229,24.61,16.41,33,69,0,0,0,0,8,17,4,9,0,0,0,0,3,9,9,2,0.22,1,0.1,0.48,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,CLOUDERA INC,1535379,10-K,4/4/2018,https://www.sec.gov/Archives/edgar/data/1535379/000162828018004005/q4-1810kexhibit1018.htm,,Y,Y,Y,2,Intel Corporation,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006122122,0.0258075,0.024124001,0.004684575,0.003751902,0.013638256,0,0.014915871
3,CLOUDERA INC,1535379,10-K,4/4/2018,https://www.sec.gov/Archives/edgar/data/1535379/000162828018004005/q4-1810kexhibit1019.htm,,Y,Y,Y,2,Intel Corporation,,,795,20.76,16.92,110,231,1,8,0,0,47,91,8,13,0,0,0,0,13,38,46,15,0.33,3,0.12,0.4,25,16,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000606232,0,0,0,0,0,0,0.000133203
4,CLOUDERA INC,1535379,10-K,4/4/2018,https://www.sec.gov/Archives/edgar/data/1535379/000162828018004005/q4-1810kexhibit1020.htm,,Y,Y,Y,3,Intel Corporation,,,216,29.82,17.57,46,105,0,0,1,3,7,12,3,6,0,0,0,0,11,39,9,3,0.33,0,0.03,0.34,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422315,0,0,0,0,0.000118162
1,GOGO INC,1537054,10-Q,5/12/2014,https://www.sec.gov/Archives/edgar/data/1537054/000119312514193970/d714152dex10150.htm,,Y,Y,Y,1,"Delta Air Lines, Inc.",,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001615205,0.00185114,0,0,0,0,0,0.00067664
2,GOGO INC,1537054,10-Q,5/12/2014,https://www.sec.gov/Archives/edgar/data/1537054/000119312514193970/d714152dex10151.htm,,Y,Y,Y,2,"Delta Air Lines, Inc.",,,914,9.15,27.25,167,355,0,0,5,8,106,233,7,18,0,0,0,0,5,20,57,9,0.16,4,0.05,0.36,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001165727,0.001336006,0,0,0,0,0,0.000488345
1,GOGO INC,1537054,10-Q,8/11/2014,https://www.sec.gov/Archives/edgar/data/1537054/000119312514304568/d764488dex10152.htm,,Y,Y,Y,3,"American Airlines, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,GOGO INC,1537054,10-Q,8/6/2015,https://www.sec.gov/Archives/edgar/data/1537054/000119312515280656/d73619dex10145.htm,,Y,Y,Y,3,"Delta Air Lines, Inc.",,,1024,1.91,26.82,158,328,0,0,8,8,62,142,7,19,0,0,0,0,13,48,50,3,0.06,5,-0.02,0.33,8,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00344675,0.002308326,0.004330171,0.00050769,0.001136976,0,0.002248558,0.002812766
2,GOGO INC,1537054,10-Q,8/6/2015,https://www.sec.gov/Archives/edgar/data/1537054/000119312515280656/d73619dex10146.htm,,Y,Y,Y,2,"Delta Air Lines, Inc.",,,296,31.72,13.81,22,41,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005358002,0.002209077,0.004143991,0.000485861,0.001088091,0,0.002151879,0.003144337
3,GOGO INC,1537054,10-Q,8/6/2015,https://www.sec.gov/Archives/edgar/data/1537054/000119312515280656/d73619dex10147.htm,,Y,Y,,,"Delta Air Lines, Inc.",,,18505,17.24,19.5,2477,4408,13,28,141,159,1064,2076,131,225,6,13,13,34,114,235,990,241,0.24,144,0.05,0.39,104,535,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0.00890108,0.014116289,0.009711339,0.009165641,0.007064515,0.003238895,0.006841461,0.011624076
1,GOGO INC,1537054,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1537054/000119312516671164/d211397dex10134.htm,,Y,Y,Y,3,"American Airlines, Inc.",,,1135,28.95,18.84,133,311,0,0,0,0,43,104,7,15,0,0,0,0,6,23,46,8,0.17,4,0.04,0.31,3,22,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,GOGO INC,1537054,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1537054/000119312516671164/d211397dex10135.htm,,Y,Y,,,"American Airlines, Inc.",,,766,16.56,24.1,118,281,0,0,0,0,48,119,5,12,0,0,0,0,10,38,28,5,0.18,8,0.05,0.35,4,13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.001508839,0.00597362,0.001465876,0,0.010187926,0.010177849,0.005037076,0.00442431
5,GOGO INC,1537054,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/1537054/000119312516671164/d211397dex10138.htm,,Y,Y,Y,1,"Delta Air Lines, Inc.",,,356,42.14,14.61,68,128,0,0,3,3,29,42,8,22,0,0,0,0,6,14,24,6,0.25,1,0.03,0.27,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.001266777,0,0.00060959,0,0,0,0,0.000448901
1,GOGO INC,1537054,10-K,2/27/2017,https://www.sec.gov/Archives/edgar/data/1537054/000119312517058457/d297812dex10137.htm,,Y,Y,Y,2,"Delta Air Lines, Inc.",,,444,49.69,14.43,55,141,0,0,1,2,24,63,9,20,2,2,1,2,3,12,23,7,0.3,0,0,0.38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000819971,0.000710642,0.000197291,0.00258756,0.001058711,0,0,0.00138574
2,GOGO INC,1537054,10-Q,5/4/2017,https://www.sec.gov/Archives/edgar/data/1537054/000119312517157955/d377947dex10144.htm,,Y,Y,,,"American Airlines, Inc.",,,296,31.72,13.9,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003093029,0.0060083,0.005272896,0.003174843,0.003226358,0.004551962,0.002279826,0.00495941
3,GOGO INC,1537054,10-Q,8/7/2017,https://www.sec.gov/Archives/edgar/data/1537054/000119312517249530/d425281dex10149.htm,,Y,Y,Y,3,"Delta Air Lines, Inc.",,,246,34.02,17.65,41,98,0,0,0,0,16,43,4,8,2,2,0,0,4,17,10,0,0,1,0.19,0.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
4,GOGO INC,1537054,10-Q,8/7/2017,https://www.sec.gov/Archives/edgar/data/1537054/000119312517249530/d425281dex10150.htm,,Y,Y,Y,4,"Delta Air Lines, Inc.",,,245,32.6,18.91,37,83,0,0,2,2,17,38,4,9,1,1,0,0,5,14,10,2,0.2,2,0.16,0.58,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002298503,0.009184917,0,0.0005966
1,GOGO INC,1537054,10-Q,11/2/2017,https://www.sec.gov/Archives/edgar/data/1537054/000119312517330434/d460170dex10151.htm,,Y,Y,Y,1,"American Airlines, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GOGO INC,1537054,10-Q,5/4/2018,https://www.sec.gov/Archives/edgar/data/1537054/000119312518152355/d544094dex10144.htm,,Y,Y,Y,4,"Delta Air Lines, Inc.",,,289,24.68,21.91,44,98,0,0,0,0,18,41,4,9,1,1,0,0,8,24,11,1,0.09,1,0.11,0.43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,GOGO INC,1537054,10-Q,5/4/2018,https://www.sec.gov/Archives/edgar/data/1537054/000119312518152355/d544094dex10145.htm,,Y,Y,Y,5,"Delta Air Lines, Inc.",,,783,36.32,14.14,111,187,0,0,6,6,52,90,5,7,2,2,0,0,10,23,76,15,0.2,2,0.01,0.46,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003275293,0.002840302,0.001560313,0,0.002408433,0.007693047,0.00095574,0.002275024
1,GOGO INC,1537054,10-Q,11/6/2018,https://www.sec.gov/Archives/edgar/data/1537054/000119312518319287/d644423dex10147.htm,,Y,Y,Y,6,"Delta Air Lines, Inc.",,,452,19.74,16.64,67,152,0,0,2,2,24,49,4,8,1,1,0,0,4,15,30,2,0.07,7,0.2,0.5,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,GOGO INC,1537054,10-K,2/21/2019,https://www.sec.gov/Archives/edgar/data/1537054/000119312519046812/d680726dex10151.htm,,Y,Y,Y,2,"American Airlines, Inc.",,,1166,28.2,15.76,167,380,0,0,1,2,56,117,4,11,0,0,1,2,5,17,57,6,0.11,5,0.07,0.41,4,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00064799,0,0.002215001,0.000489873,0.001858181,0,0.00367486,0.001386813
2,GOGO INC,1537054,10-K,2/21/2019,https://www.sec.gov/Archives/edgar/data/1537054/000119312519046812/d680726dex10152.htm,,Y,Y,Y,3,"American Airlines, Inc.",,,1627,30.67,18.36,251,573,1,2,1,1,89,220,15,23,0,0,2,5,6,18,90,6,0.07,11,0.13,0.34,24,28,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
3,GOGO INC,1537054,10-K,2/21/2019,https://www.sec.gov/Archives/edgar/data/1537054/000119312519046812/d680726dex10153.htm,,Y,Y,Y,4,"American Airlines, Inc.",,,839,21.7,19.04,145,296,0,0,0,0,72,125,9,21,0,0,0,0,5,18,37,7,0.19,10,0.01,0.28,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.002660873,0,0.003665423,0.000847774,0,0,0,0.001856623
1,GOGO INC,1537054,10-K,3/13/2020,https://www.sec.gov/Archives/edgar/data/1537054/000119312520072797/d857662dex10141.htm,,Y,Y,Y,5,"American Airlines, Inc.",,,323,29.42,16.5,51,123,0,0,0,0,17,43,4,8,0,0,0,0,6,23,15,0,0,1,0.06,0.37,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,GOGO INC,1537054,10-Q,5/11/2020,https://www.sec.gov/Archives/edgar/data/1537054/000119312520138765/d897159dex10143.htm,,Y,Y,Y,6,"American Airlines, Inc.",,,469,39.4,15.05,84,232,0,0,0,0,22,47,10,23,0,0,0,0,9,35,23,0,0,1,0.12,0.37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,GOGO INC,1537054,10-Q,5/11/2020,https://www.sec.gov/Archives/edgar/data/1537054/000119312520138765/d897159dex10144.htm,,Y,Y,Y,7,"American Airlines, Inc.",,,7399,13.48,21.38,1295,2112,8,16,19,27,366,783,51,105,0,0,12,30,50,117,311,49,0.16,49,0.03,0.29,39,203,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0.003052716,0.00567314,0.005427615,0.001535067,0.00204283,0.001228821,0.001720861,0.004151801
1,GOGO INC,1537054,8-K,6/11/2020,https://www.sec.gov/Archives/edgar/data/1537054/000119312520166064/d857100dex101.htm,,Y,Y,Y,6,"Delta Air Lines, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001816867,0,0,0,0.002310201,0.009231665,0,0.000998844
1,GOGO INC,1537054,10-Q,8/10/2020,https://www.sec.gov/Archives/edgar/data/1537054/000156459020038939/gogo-ex10146_184.htm,,Y,Y,Y,3,"American Airlines, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002445843,0.001331639,0.003231629,0.00074055,0.000906294,0,0.001792345,0.002123525
3,TECOGEN INC,1537435,8-K,3/8/2019,https://www.sec.gov/Archives/edgar/data/1537435/000153743519000006/billingagreementrecogenone.htm,,Y,Y,Y,,COGENONE LLC,,,9011,-350.2,164.48,939,1903,1,2,4,13,376,645,108,136,8,17,16,36,99,279,295,20,0.07,71,0.02,0.4,39,440,0,1,0,0,0,11,78,0,0,0,0,0,0,0,0,0,0,0.017716594,0.01246036,0.009934966,0.012368385,0.008885122,0.003499293,0.006154818,0.01473922
1,SRAX INC,1538217,8-K,11/3/2020,https://www.sec.gov/Archives/edgar/data/1538217/000149315220020418/ex10-02.htm,,Y,Y,,,"MD CoInvest, LLC",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002397802,0,0.000259015,0,0.001269254,0.004346212,0.000359194,0.000928772
1,CLEARSIDE BIOMEDICAL INC,1539029,10-K,3/13/2020,https://www.sec.gov/Archives/edgar/data/1539029/000156459020010810/clsd-ex1026_501.htm,,Y,Y,,,Bausch Health Ireland Limited,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004746012,0.001201,0.004622904,0.003633797,0.002921368,0.003044881,0.002077887,0.004359428
2,CLEARSIDE BIOMEDICAL INC,1539029,10-K,3/13/2020,https://www.sec.gov/Archives/edgar/data/1539029/000156459020010810/clsd-ex1030_500.htm,,Y,Y,,,REGENXBIO Inc.,,,13769,-25.23,32.87,2041,3920,6,8,26,45,985,1892,111,165,4,6,9,26,63,173,814,229,0.28,103,0.04,0.41,149,569,0,1,0,0,0,121,35,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,CLEARSIDE BIOMEDICAL INC,1539029,10-Q,8/10/2020,https://www.sec.gov/Archives/edgar/data/1539029/000156459020038893/clsd-ex101_237.htm,,Y,Y,Y,1,Bausch Health Ireland Limited,,,1099,-0.23,27.44,170,416,2,6,2,4,71,164,7,15,4,4,0,0,13,34,48,1,0.02,7,0.05,0.41,12,18,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0.002283695,0,0.000983778,0.001049179,0.001367553,0,0.001908018,0.001436936
5,OVASCIENCE INC,1544227,10-K,2/27/2014,https://www.sec.gov/Archives/edgar/data/1544227/000104746914001433/a2218414zex-10_34.htm,,Y,Y,,,"OvaXon, LLC",,,4802,-186.68,100.72,567,1092,1,3,6,8,112,277,75,86,2,4,4,9,46,86,189,15,0.08,54,0.04,0.42,46,208,0,34,0,0,0,37,10,0,0,0,0,0,0,0,0,0,0,0.009310337,0.002434398,0.010998757,0.006515585,0.007593011,0.00627548,0.007119062,0.009410767
1,BLOOMIN' BRANDS INC,1546417,10-Q,8/5/2014,https://www.sec.gov/Archives/edgar/data/1546417/000154641714000131/blmn-62914_ex106.htm,,Y,Y,Y,3,,,,1670,50.6,12.91,367,819,0,0,2,2,107,270,23,66,27,55,29,77,28,63,67,0,0,4,0.02,0.27,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,BLOOMIN' BRANDS INC,1546417,10-Q,8/1/2017,https://www.sec.gov/Archives/edgar/data/1546417/000154641717000069/blmn-062517_ex101.htm,,Y,Y,Y,4,,,,1535,55.07,11.34,348,800,1,6,0,0,118,317,14,48,27,54,32,86,21,44,84,0,0,10,0.02,0.23,8,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,EKSO BIONICS HOLDINGS INC,1549084,10-K,2/27/2020,https://www.sec.gov/Archives/edgar/data/1549084/000154908420000005/exhibit1037.htm,,Y,Y,,,Exoskeleton Intelligent Robotics Co. Limited,,,5697,-237.13,120.64,907,1592,5,12,3,8,274,648,203,250,0,0,2,6,20,47,229,20,0.09,32,0.02,0.39,47,173,0,1,0,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0.009555201,0.002164931,0.012300935,0.006789917,0.007505359,0.0066138,0.007393268,0.009839059
1,HI-CRUSH INC,1549848,10-Q,8/14/2013,https://www.sec.gov/Archives/edgar/data/1549848/000119312513333533/d553339dex102.htm,,Y,Y,Y,2,"Halliburton Energy Services, Inc.",,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,HI-CRUSH INC,1549848,10-K,2/28/2014,https://www.sec.gov/Archives/edgar/data/1549848/000154984814000018/exhibit1022.htm,,Y,Y,Y,,"Baker Hughes Oilfield Operations, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010348296,0.01350094,0.008128613,0.014214547,0.017852925,0.013770934,0.017566959,0.015659946
1,HI-CRUSH INC,1549848,10-K/A,4/11/2014,https://www.sec.gov/Archives/edgar/data/1549848/000154984814000024/exhibit1022.htm,,Y,Y,Y,,"Baker Hughes Oilfield Operations, Inc.",,,6280,-48.34,45.9,784,1242,2,2,8,13,257,436,181,208,2,4,2,4,91,176,317,22,0.07,53,0.06,0.43,31,318,0,23,0,0,0,3,18,0,1,0,0,0,0,0,0,0,0,0.010348963,0.01350181,0.008129137,0.014215464,0.017854076,0.013771821,0.017568092,0.015660955
1,HI-CRUSH INC,1549848,10-Q,5/5/2014,https://www.sec.gov/Archives/edgar/data/1549848/000154984814000032/exhibit102-xwftcontract.htm,,Y,Y,Y,1,"Weatherford U.S., L.P.",,,2880,-57.27,49.18,451,938,0,0,4,5,145,283,26,38,1,2,2,7,61,124,93,11,0.12,15,0.05,0.38,12,66,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,HI-CRUSH INC,1549848,10-Q,8/5/2014,https://www.sec.gov/Archives/edgar/data/1549848/000154984814000058/exhibit104ftsamendment1.htm,,Y,Y,Y,1,"FTS International Services, LLC",,,2453,-62.85,51.62,372,790,1,1,2,4,113,209,4,10,0,0,1,2,63,126,68,11,0.16,21,0.06,0.4,16,56,0,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.002311134,0.002123458,0.000918529,0.000411224,0.001725874,0.002434056,0.000192246,0.00170137
2,HI-CRUSH INC,1549848,10-Q,8/5/2014,https://www.sec.gov/Archives/edgar/data/1549848/000154984814000058/exhibit105-halpurchaseagre.htm,,Y,Y,,,"Halliburton Energy Services, Inc.",,,6915,-136.24,80.55,1086,1956,3,3,116,219,443,778,99,126,3,12,3,6,109,237,300,25,0.08,56,0.04,0.37,44,278,0,21,0,0,0,13,17,0,1,0,0,0,0,0,0,0,0,0.006224679,0.006118589,0.006567371,0.012060603,0.019090369,0.0150882,0.018331692,0.012729117
1,HI-CRUSH INC,1549848,10-Q,11/4/2014,https://www.sec.gov/Archives/edgar/data/1549848/000154984814000086/exhibit101-wftamendment.htm,,Y,Y,Y,2,"Weatherford U.S., L.P.",,,1681,-31.9,39.16,251,548,0,0,0,0,90,204,16,24,0,0,1,5,34,76,46,5,0.11,5,0.05,0.35,9,42,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,HI-CRUSH INC,1549848,10-K,2/27/2015,https://www.sec.gov/Archives/edgar/data/1549848/000154984815000031/exhibit1025-halame.htm,,Y,Y,Y,1,"Halliburton Energy Services, Inc.",,,810,25.76,16.93,136,299,0,0,10,19,35,72,6,10,0,0,0,0,34,82,37,1,0.03,1,0.08,0.44,7,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308805,0,0.001245827,0.000233453,0.00052282,0,0.001033962,0.000619982
4,ABBVIE INC,1551152,8-K,1/2/2013,https://www.sec.gov/Archives/edgar/data/1551152/000104746913000017/a2212291zex-10_9.htm,,Y,Y,,,ABBOTT LABORATORIES,,,1163,-39.21,43.08,137,240,0,0,3,9,61,97,18,30,1,9,0,0,7,20,54,2,0.04,7,0.05,0.39,15,25,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0.001602308,0.000453517,0.003385694,0.000712425,0,0,0,0.001585251
3,ZOETIS INC,1555280,10-K,3/28/2013,https://www.sec.gov/Archives/edgar/data/1555280/000155528013000008/zoetisexhibit108.htm,,Y,Y,,,Pfizer Inc.,,,12396,-78.69,57.22,1893,4058,9,17,26,55,907,1891,132,230,15,47,22,49,65,187,502,42,0.08,71,0.04,0.38,95,441,0,1,0,0,0,155,46,0,0,0,0,0,0,0,0,0,0,0.004153337,0.002473529,0.002392844,0.003692314,0.002471652,0.00276886,0.001660345,0.003726698
1,SYROS PHARMACEUTICALS INC,1556263,10-K,3/12/2018,https://www.sec.gov/Archives/edgar/data/1556263/000155837018001860/syrs-20171231ex1022a272b.htm,,Y,Y,,,Incyte Corporation,,,28028,-834.09,351.09,4394,9279,17,43,6,21,2097,4808,374,507,24,55,13,39,81,238,1035,46,0.04,184,0.06,0.41,337,745,0,6,0,3,0,120,59,0,0,0,0,0,0,0,0,0,0,0.00552114,0.001733064,0.005843725,0.001863241,0.006204815,0.008138903,0.003964693,0.005301449
2,SYROS PHARMACEUTICALS INC,1556263,10-K,3/5/2020,https://www.sec.gov/Archives/edgar/data/1556263/000156459020008795/syrs-ex1022_745.htm,,Y,Y,,,"Global Blood Therapeutics, Inc.",,,21094,-127.51,76.26,2970,6010,12,25,11,16,1394,2866,81,135,7,21,17,57,72,153,830,60,0.07,118,0.06,0.42,442,640,0,4,0,1,0,138,60,0,0,0,0,0,0,0,0,0,0,0.008204149,0.002918443,0.010015847,0.002193988,0.005100133,0.005130187,0.005151543,0.007073733
1,KADMON HOLDINGS INC,1557142,10-K,3/22/2017,https://www.sec.gov/Archives/edgar/data/1557142/000155714217000036/kdmn-20161231xex10_17.htm,,Y,Y,Y,3,"Camber Pharmaceuticals, Inc.",,,207,10.44,25.61,41,86,0,0,1,1,15,32,1,3,0,0,0,0,7,21,11,1,0.09,1,0.12,0.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,KADMON HOLDINGS INC,1557142,10-K,3/22/2017,https://www.sec.gov/Archives/edgar/data/1557142/000155714217000036/kdmn-20161231xex10_8.htm,,Y,Y,Y,2,"Camber Pharmaceuticals, Inc.",,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447582,0,0,0,0,0.000125231
1,DERMIRA INC,1557883,10-Q,11/7/2016,https://www.sec.gov/Archives/edgar/data/1557883/000156459016027934/derm-ex101_245.htm,,Y,Y,,,"Maruho Co., Ltd.",,,10910,3.91,21.69,1600,2980,7,14,22,26,505,1199,268,343,12,40,9,22,92,214,756,65,0.09,109,0.07,0.42,133,421,0,91,0,1,0,69,26,0,0,0,0,0,0,0,0,0,0,0.002409783,0.001091595,0.004116569,0.002136926,0.001723864,0.00056042,0.002301669,0.002939538
